employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
4547,Procurement,region_11,Masters & above,m,other,1,34,5,7,1,0,69
45347,Sales & Marketing,region_24,Bachelors,m,sourcing,1,30,3,4,1,0,45
77038,Operations,region_19,Bachelors,m,other,1,47,5,14,0,0,61
62814,Analytics,region_22,Bachelors,f,other,1,36,4,7,1,0,85
56147,Operations,region_22,Masters & above,f,sourcing,1,46,4,4,0,0,60
46169,Operations,region_22,Masters & above,f,other,1,43,3,9,0,0,61
29807,Procurement,region_17,Bachelors,f,other,1,28,1,2,0,0,72
728,Sales & Marketing,region_21,Bachelors,m,sourcing,1,33,1,6,0,0,46
35747,Technology,region_21,Bachelors,m,other,1,48,4,8,0,0,82
52218,Operations,region_30,Bachelors,f,other,1,28,4,5,1,0,55
53705,Sales & Marketing,region_2,Masters & above,m,other,1,31,1,4,0,0,49
4644,Sales & Marketing,region_7,Bachelors,m,other,2,44,3,7,1,0,50
37428,Sales & Marketing,region_3,Bachelors,m,other,1,32,5,3,1,0,51
33829,Operations,region_7,Bachelors,m,sourcing,1,53,3,6,0,0,60
64077,Sales & Marketing,region_1,Bachelors,m,other,2,31,1,8,0,0,47
43591,Sales & Marketing,region_31,Bachelors,m,other,3,31,1,3,1,0,43
64796,Analytics,region_2,Bachelors,m,other,2,40,3,11,0,0,86
23814,Finance,region_2,Masters & above,m,other,1,57,4,18,1,0,56
7478,Analytics,region_4,Bachelors,m,other,1,31,5,2,1,0,85
9037,Sales & Marketing,region_27,Masters & above,m,other,2,58,2,4,1,1,47
31078,HR,region_28,Bachelors,m,other,1,30,4,6,0,0,55
7916,Operations,region_7,Masters & above,f,other,1,33,1,7,0,0,54
5697,Technology,region_22,Masters & above,f,other,1,47,3,16,0,0,80
2920,Technology,region_21,Masters & above,m,sourcing,1,45,5,7,1,0,84
28779,Finance,region_2,Below Secondary,m,other,1,24,4,2,1,0,61
4444,Sales & Marketing,region_11,Bachelors,m,sourcing,1,47,3,5,0,0,49
28006,Technology,region_7,Masters & above,m,other,1,34,2,5,0,0,77
29068,Sales & Marketing,region_7,Masters & above,m,sourcing,2,43,3,12,0,0,51
42290,Operations,region_17,Bachelors,f,other,1,27,4,1,0,1,58
27164,Sales & Marketing,region_2,Bachelors,m,referred,1,35,5,7,0,0,46
58300,Legal,region_2,Masters & above,f,other,1,46,4,11,0,0,55
73141,Sales & Marketing,region_2,Bachelors,m,other,1,45,5,17,1,0,50
61310,HR,region_22,Masters & above,f,sourcing,1,30,4,2,0,0,51
63165,Sales & Marketing,region_13,Bachelors,f,other,1,31,3,3,0,0,49
34371,Technology,region_2,Masters & above,m,other,2,45,5,15,0,0,75
63660,Procurement,region_31,Bachelors,f,sourcing,1,35,3,8,1,0,70
9996,Procurement,region_17,Masters & above,f,sourcing,1,34,5,5,1,0,70
11755,Operations,region_2,Bachelors,f,sourcing,1,50,4,4,0,0,57
30192,Finance,region_7,Masters & above,m,sourcing,2,33,3,2,1,0,94
44545,Sales & Marketing,region_5,Bachelors,f,other,1,29,2,7,0,0,50
28648,Procurement,region_15,Masters & above,m,other,2,36,5,3,1,0,75
41290,Procurement,region_2,Bachelors,m,other,1,55,3,18,0,0,74
14222,Technology,region_2,Bachelors,f,sourcing,1,48,3,21,0,0,79
70710,Procurement,region_4,Masters & above,m,sourcing,1,50,5,4,1,0,71
15541,Technology,region_2,Masters & above,f,other,2,32,3,6,0,0,77
36851,Finance,region_4,Bachelors,m,other,1,31,3,4,1,0,55
63860,Sales & Marketing,region_4,Masters & above,f,other,1,40,3,8,0,0,48
26292,Finance,region_6,Bachelors,m,other,1,31,5,6,0,0,60
70295,Technology,region_14,Bachelors,f,other,1,33,3,6,0,0,80
75587,Sales & Marketing,region_28,Bachelors,m,sourcing,1,33,3,2,1,0,49
78072,Technology,region_14,Masters & above,m,sourcing,2,33,3,4,0,0,80
59421,Operations,region_22,Bachelors,m,other,1,48,5,15,1,0,59
48460,Sales & Marketing,region_19,Bachelors,f,other,1,29,5,3,0,0,50
56307,Analytics,region_22,Bachelors,m,other,1,30,3,2,1,0,85
23720,Sales & Marketing,region_7,Masters & above,m,other,1,55,3,13,0,0,51
49072,Analytics,region_22,Bachelors,m,other,1,38,3,7,0,0,82
25886,Technology,region_15,Masters & above,m,other,1,37,1,3,1,0,74
47895,Procurement,region_17,Bachelors,m,other,1,51,5,6,1,0,68
35733,Procurement,region_17,Bachelors,f,other,1,29,1,4,0,0,68
6007,Finance,region_26,Bachelors,m,sourcing,1,25,3,2,0,0,61
56746,Procurement,region_4,Bachelors,m,other,1,26,3,4,1,0,71
12956,Procurement,region_10,Masters & above,f,other,1,34,3,3,0,0,86
68566,Sales & Marketing,region_2,Masters & above,f,sourcing,1,33,3,3,1,0,50
5137,Analytics,region_2,Masters & above,f,other,1,34,4,8,0,0,84
15008,HR,region_11,Bachelors,f,sourcing,1,32,3,7,0,0,49
33582,Sales & Marketing,region_7,Bachelors,m,sourcing,1,28,1,4,0,0,48
17232,Operations,region_15,Bachelors,m,other,1,28,3,7,0,0,54
62563,Procurement,region_15,Bachelors,f,sourcing,1,29,5,7,1,0,73
29081,Sales & Marketing,region_22,Bachelors,m,other,1,31,4,7,1,0,49
77540,R&D,region_4,Masters & above,m,sourcing,1,34,5,10,1,0,83
53302,Finance,region_2,Bachelors,f,other,1,40,5,7,0,0,59
72136,Sales & Marketing,region_22,Bachelors,f,other,1,32,1,8,0,0,51
53256,Sales & Marketing,region_22,Bachelors,m,other,1,36,5,3,1,0,53
27945,Sales & Marketing,region_26,Bachelors,m,other,1,27,2,5,1,0,54
37252,Sales & Marketing,region_30,Bachelors,m,sourcing,1,36,5,8,0,0,50
68961,Procurement,region_11,Bachelors,f,other,1,36,5,9,1,0,73
39915,Sales & Marketing,region_4,Bachelors,m,sourcing,1,51,1,9,0,0,55
66486,Sales & Marketing,region_29,Bachelors,m,sourcing,1,26,3,3,0,0,51
66588,Operations,region_20,Bachelors,m,other,1,33,4,3,1,0,62
76575,HR,region_2,Bachelors,f,other,1,38,4,10,0,0,52
46465,Operations,region_9,Bachelors,m,sourcing,1,26,3,2,0,0,60
19962,Analytics,region_26,Bachelors,m,other,1,30,4,2,1,0,85
30622,Technology,region_16,Bachelors,m,sourcing,1,28,4,5,1,0,80
71599,Technology,region_7,Masters & above,m,other,1,35,1,7,0,0,81
12364,Operations,region_22,Below Secondary,m,other,1,26,4,2,1,1,73
24439,Operations,region_3,Masters & above,m,sourcing,1,45,3,4,0,0,62
7443,Technology,region_27,Bachelors,m,other,2,34,5,9,0,0,79
2669,Technology,region_13,Masters & above,f,other,2,37,4,7,0,0,82
12468,Sales & Marketing,region_12,Bachelors,f,other,1,27,4,2,1,1,90
59308,Operations,region_26,Bachelors,m,other,1,43,3,13,0,0,55
36788,Technology,region_26,Bachelors,m,other,1,40,2,6,0,0,83
51994,Operations,region_2,Bachelors,m,sourcing,1,50,4,18,0,0,62
16849,Sales & Marketing,region_4,Masters & above,m,sourcing,1,39,5,4,0,0,50
74576,Technology,region_13,Bachelors,m,other,2,40,5,7,0,0,82
2947,Procurement,region_22,Masters & above,f,other,1,33,3,5,0,0,67
67611,Operations,region_2,Masters & above,f,other,1,33,3,9,1,0,63
24679,Sales & Marketing,region_27,Bachelors,f,other,1,31,5,5,1,0,54
65997,Sales & Marketing,region_20,Bachelors,m,other,3,26,2,2,0,0,47
49533,Analytics,region_22,Bachelors,f,other,1,28,5,5,0,0,81
33988,HR,region_12,Bachelors,m,sourcing,1,31,5,6,1,0,50
37520,Operations,region_15,Bachelors,m,sourcing,1,37,4,8,0,0,56
16918,Analytics,region_2,Masters & above,m,sourcing,2,42,5,13,0,0,82
28081,Procurement,region_17,Bachelors,m,sourcing,1,45,4,15,0,0,70
10657,HR,region_7,Bachelors,m,sourcing,1,36,4,7,1,0,52
41446,Technology,region_2,Bachelors,m,other,3,39,3,4,0,0,82
46866,Sales & Marketing,region_2,Bachelors,m,other,1,34,2,2,0,0,47
53368,HR,region_2,Bachelors,f,sourcing,1,37,3,7,0,0,53
39872,Sales & Marketing,region_11,Masters & above,m,other,1,34,1,7,0,0,49
56714,HR,region_2,Masters & above,f,other,1,49,3,3,1,0,45
6928,Sales & Marketing,region_31,Bachelors,f,sourcing,1,26,4,3,1,0,52
61881,Sales & Marketing,region_26,Masters & above,m,other,1,34,1,5,0,0,53
24434,Finance,region_4,Bachelors,m,sourcing,1,30,1,6,0,0,61
78264,Sales & Marketing,region_2,Masters & above,m,referred,1,37,5,5,1,0,52
27561,Operations,region_27,Bachelors,f,sourcing,1,26,5,3,0,0,56
32110,Sales & Marketing,region_28,Bachelors,f,sourcing,1,26,2,4,0,0,48
10399,Technology,region_31,Bachelors,m,sourcing,1,29,1,4,0,0,79
4730,Technology,region_26,Bachelors,f,other,1,29,4,2,1,0,85
41735,Sales & Marketing,region_1,Masters & above,f,sourcing,2,32,3,4,0,0,45
42387,Sales & Marketing,region_11,Bachelors,m,sourcing,1,35,1,9,0,0,52
69215,Sales & Marketing,region_2,Bachelors,m,other,3,33,3,7,0,0,45
7682,Operations,region_22,Bachelors,m,other,1,27,4,3,1,0,56
60825,Finance,region_26,Bachelors,m,other,1,30,4,6,0,0,67
14604,Sales & Marketing,region_7,Masters & above,f,other,1,39,1,10,0,0,55
15935,Sales & Marketing,region_2,Bachelors,m,sourcing,1,53,2,15,0,0,52
23249,Sales & Marketing,region_22,Masters & above,m,sourcing,2,33,3,8,0,0,53
65952,Procurement,region_23,Bachelors,f,sourcing,1,29,1,4,0,0,66
14103,Finance,region_11,Bachelors,m,other,1,32,5,6,1,0,58
20985,Sales & Marketing,region_15,Bachelors,m,other,1,28,5,5,0,0,51
40460,Analytics,region_4,Masters & above,m,other,1,38,5,4,1,0,82
13028,Operations,region_22,Bachelors,f,other,1,40,5,11,1,0,60
73520,Sales & Marketing,region_7,Bachelors,m,other,1,49,2,18,0,0,54
46057,Sales & Marketing,region_13,Bachelors,m,sourcing,1,54,1,23,0,0,46
51153,Procurement,region_26,Bachelors,m,other,2,41,4,2,1,0,73
46094,Operations,region_26,Masters & above,f,sourcing,1,32,5,6,1,0,55
21684,Procurement,region_2,Bachelors,m,sourcing,1,36,4,4,1,0,74
1707,Analytics,region_28,Masters & above,m,sourcing,2,35,3,5,0,0,81
30272,Sales & Marketing,region_29,Bachelors,f,other,1,27,5,7,0,0,46
58162,Operations,region_2,Bachelors,f,other,1,35,4,8,1,0,61
50051,Analytics,region_8,Bachelors,m,sourcing,1,31,5,7,1,0,85
17014,Sales & Marketing,region_4,Masters & above,m,other,1,43,1,14,0,0,53
50327,Operations,region_22,Masters & above,f,sourcing,1,35,3,5,1,0,55
1910,Finance,region_22,Bachelors,m,other,1,39,3,5,0,0,64
63498,Sales & Marketing,region_7,Bachelors,m,other,1,46,1,16,0,0,45
67875,Sales & Marketing,region_7,Masters & above,m,other,1,41,2,10,1,0,52
23013,Sales & Marketing,region_22,Masters & above,f,other,1,41,4,10,0,0,50
74616,Technology,region_10,Masters & above,f,other,1,33,1,4,0,0,78
65941,Sales & Marketing,region_15,Bachelors,f,sourcing,1,31,3,3,0,0,51
13515,Analytics,region_22,Masters & above,m,sourcing,1,36,5,7,1,0,83
67989,Finance,region_4,Masters & above,f,other,1,35,3,4,0,0,58
50306,HR,region_2,Bachelors,f,other,1,59,3,7,0,0,48
55969,Sales & Marketing,region_2,Bachelors,m,referred,1,38,5,9,0,0,49
23181,Procurement,region_22,Bachelors,m,sourcing,1,33,5,3,1,0,73
22680,Operations,region_31,Bachelors,m,other,1,31,2,8,1,0,64
62877,Sales & Marketing,region_28,Bachelors,m,other,1,35,3,9,0,0,48
43190,Analytics,region_6,Bachelors,f,sourcing,2,32,5,3,0,0,89
77007,Operations,region_22,Masters & above,m,sourcing,1,50,3,7,0,1,71
28142,Sales & Marketing,region_16,Masters & above,m,other,1,45,4,5,0,0,46
54457,Analytics,region_2,Bachelors,f,other,1,37,3,7,0,0,83
18911,Sales & Marketing,region_4,Masters & above,m,sourcing,1,52,5,2,0,0,62
22208,Sales & Marketing,region_12,Bachelors,m,other,1,29,2,5,0,0,50
57949,Operations,region_4,Bachelors,f,other,1,30,5,3,1,0,95
3723,Operations,region_10,Masters & above,f,other,1,31,3,6,0,0,58
20491,Sales & Marketing,region_2,Bachelors,m,other,1,51,4,17,0,0,51
39818,Technology,region_33,Bachelors,m,other,1,35,5,8,1,0,81
34765,Operations,region_22,Masters & above,f,other,1,33,3,6,1,0,57
31051,Analytics,region_34,Bachelors,m,sourcing,1,29,3,3,0,0,86
52222,Sales & Marketing,region_22,Bachelors,m,other,1,40,5,6,0,0,50
75668,Analytics,region_22,Bachelors,m,other,2,29,2,3,0,0,82
65552,Sales & Marketing,region_2,Bachelors,m,other,1,30,5,8,1,0,50
73981,R&D,region_2,Masters & above,m,other,1,39,3,13,0,0,80
13628,Analytics,region_29,Bachelors,m,sourcing,1,32,5,7,1,0,87
52518,Finance,region_20,Bachelors,m,other,2,30,3,3,0,0,62
63607,Procurement,region_25,Masters & above,f,sourcing,1,32,3,5,1,0,74
58943,Technology,region_8,Masters & above,f,other,1,36,5,5,1,0,78
44485,Legal,region_2,Masters & above,m,sourcing,1,56,5,3,0,0,56
43762,Operations,region_22,Bachelors,f,sourcing,1,30,5,4,1,0,95
44745,Technology,region_22,Bachelors,m,other,1,41,3,2,0,0,74
42617,Finance,region_15,Bachelors,m,other,1,39,2,10,0,0,63
40513,Operations,region_22,Bachelors,f,other,1,52,3,8,1,0,61
43706,Operations,region_23,Bachelors,m,sourcing,1,39,3,4,0,0,64
54180,HR,region_2,Bachelors,m,sourcing,1,25,5,3,1,0,47
21660,Sales & Marketing,region_21,Bachelors,m,sourcing,1,32,3,10,0,0,47
19008,Analytics,region_29,Masters & above,m,other,1,34,3,6,0,0,89
56459,Technology,region_2,Bachelors,m,other,1,27,4,3,1,0,83
47327,Sales & Marketing,region_4,Bachelors,f,other,1,33,5,3,0,0,52
24052,Finance,region_2,Bachelors,m,sourcing,1,55,3,3,0,0,62
70746,Operations,region_2,Masters & above,f,sourcing,2,38,4,11,0,0,59
18113,Sales & Marketing,region_13,Masters & above,m,other,1,47,5,17,1,0,48
51016,Legal,region_2,Below Secondary,f,other,1,25,3,2,1,0,61
7500,Procurement,region_2,Masters & above,f,sourcing,1,38,3,3,0,0,67
49623,Technology,region_24,Bachelors,m,other,2,27,3,3,1,0,79
56374,Sales & Marketing,region_2,Bachelors,m,sourcing,1,43,4,11,0,0,50
8230,Sales & Marketing,region_28,Masters & above,m,sourcing,1,34,2,10,0,0,39
10589,Procurement,region_2,Below Secondary,f,other,1,24,3,1,0,0,68
10761,HR,region_2,Masters & above,f,sourcing,1,58,5,6,1,0,51
14390,Technology,region_23,Masters & above,f,sourcing,1,35,3,8,0,0,78
57352,Operations,region_22,Masters & above,m,referred,3,37,4,10,0,1,71
7180,Procurement,region_27,Bachelors,f,other,1,35,3,12,0,0,70
12623,Sales & Marketing,region_22,Bachelors,m,other,1,20,2,2,0,0,47
24506,Procurement,region_13,Bachelors,f,sourcing,1,37,3,3,1,0,68
50724,Procurement,region_14,Masters & above,f,other,1,35,3,7,1,0,70
35209,Analytics,region_28,Masters & above,m,sourcing,2,37,5,2,1,0,81
21717,Sales & Marketing,region_1,Bachelors,m,other,2,30,4,5,0,0,49
57126,Procurement,region_8,Bachelors,m,other,1,32,3,6,1,0,69
32377,HR,region_2,Masters & above,m,other,1,58,5,3,1,0,49
2396,Analytics,region_2,Bachelors,m,other,1,41,4,5,0,0,88
72497,Operations,region_22,Bachelors,m,other,1,56,2,24,0,0,63
16075,Analytics,region_2,Masters & above,m,other,1,56,2,5,0,0,86
73502,Finance,region_4,Bachelors,m,other,3,33,5,6,1,0,58
16402,Sales & Marketing,region_19,Masters & above,m,other,1,38,4,8,0,0,51
60546,Sales & Marketing,region_22,Bachelors,m,sourcing,2,31,5,4,1,0,49
72071,Procurement,region_4,Bachelors,m,other,1,31,4,2,1,0,71
36570,Procurement,region_2,Bachelors,m,other,7,41,3,4,0,0,68
41980,Finance,region_7,Masters & above,m,other,1,36,3,7,0,0,59
47603,HR,region_4,Masters & above,m,other,3,39,3,8,0,0,51
4657,Sales & Marketing,region_2,Bachelors,m,sourcing,2,42,1,3,0,0,46
4727,Sales & Marketing,region_13,Masters & above,m,other,1,42,2,6,1,0,54
66423,Operations,region_31,Bachelors,f,sourcing,1,39,5,13,1,0,62
55484,Operations,region_15,Bachelors,f,sourcing,1,37,4,2,1,0,65
58462,HR,region_32,Bachelors,f,other,1,35,2,7,0,0,47
54519,Operations,region_22,Bachelors,m,sourcing,1,33,4,9,1,0,61
35645,Sales & Marketing,region_28,Masters & above,m,other,1,48,2,17,0,1,50
48649,Sales & Marketing,region_28,Masters & above,m,other,1,47,5,18,0,0,52
10479,Analytics,region_4,Bachelors,m,other,1,35,2,7,1,0,85
9535,Procurement,region_2,Bachelors,m,sourcing,1,31,3,5,1,0,70
22101,Sales & Marketing,region_22,Bachelors,f,sourcing,1,31,1,4,0,0,50
76692,Sales & Marketing,region_7,Masters & above,m,other,1,38,3,11,1,0,48
25154,Operations,region_33,Masters & above,m,sourcing,1,45,4,18,1,0,58
30853,Operations,region_21,Masters & above,f,other,1,37,4,10,1,0,59
10428,Analytics,region_28,Masters & above,m,other,1,39,2,4,0,0,83
53708,R&D,region_2,Masters & above,f,other,1,37,5,7,1,0,86
17441,Procurement,region_10,Masters & above,m,sourcing,3,31,1,5,0,0,72
33489,Technology,region_22,Bachelors,f,other,1,26,1,3,0,0,83
73815,Sales & Marketing,region_28,Masters & above,m,other,1,45,3,5,1,0,51
75304,Technology,region_28,Masters & above,m,sourcing,1,31,3,7,0,0,80
2709,Sales & Marketing,region_7,Bachelors,m,other,1,31,1,3,0,0,43
25510,Operations,region_4,Masters & above,f,other,1,48,5,15,1,0,61
59038,Procurement,region_5,Bachelors,m,other,1,36,3,3,0,0,69
57582,Operations,region_3,Masters & above,m,other,1,37,3,5,1,1,59
19162,Finance,region_6,Bachelors,m,other,1,25,3,2,1,0,64
53265,Legal,region_2,Masters & above,m,other,3,55,3,4,0,0,61
23286,Operations,region_2,Masters & above,m,other,1,45,5,5,0,0,96
62413,Sales & Marketing,region_26,Masters & above,m,sourcing,1,44,5,7,1,0,49
35555,Technology,region_13,Masters & above,f,referred,1,38,3,9,1,0,85
61190,Operations,region_2,Bachelors,f,other,1,43,5,6,1,0,58
7479,Operations,region_22,Bachelors,f,sourcing,1,44,3,14,0,0,60
42072,Operations,region_27,Masters & above,m,other,1,37,3,10,0,0,59
64550,Technology,region_22,Bachelors,m,sourcing,1,27,3,2,0,0,74
45165,Sales & Marketing,region_7,Bachelors,f,sourcing,1,30,3,6,0,0,50
32025,Operations,region_6,Bachelors,f,other,1,34,3,7,0,0,65
32436,Procurement,region_17,Masters & above,f,sourcing,1,33,4,5,0,0,74
39346,Technology,region_3,Bachelors,f,sourcing,1,30,4,2,1,0,81
16707,Procurement,region_27,Bachelors,f,other,1,32,5,6,0,0,85
72002,Analytics,region_2,Bachelors,f,sourcing,1,34,3,8,0,0,82
38696,Operations,region_14,Bachelors,m,sourcing,1,33,3,6,0,0,61
27380,Operations,region_2,Masters & above,m,other,1,35,3,9,1,0,54
74104,Procurement,region_17,Bachelors,m,sourcing,2,32,3,6,0,0,67
32750,Sales & Marketing,region_28,Masters & above,m,sourcing,1,30,3,8,1,0,47
72036,Sales & Marketing,region_7,Bachelors,m,other,1,47,3,6,0,0,49
53194,Operations,region_22,Bachelors,m,sourcing,2,32,5,6,1,0,54
62301,Operations,region_10,Bachelors,m,other,1,32,5,2,1,0,56
55623,Sales & Marketing,region_9,Bachelors,m,sourcing,1,29,3,5,0,0,52
56057,Operations,region_13,Bachelors,f,other,1,35,4,10,1,0,58
55528,Procurement,region_7,Masters & above,f,sourcing,1,32,5,7,1,0,68
72770,Technology,region_2,Masters & above,m,other,2,39,3,4,0,0,76
48654,Operations,region_2,Masters & above,m,sourcing,1,42,3,16,0,0,60
30916,Sales & Marketing,region_23,Bachelors,m,sourcing,1,31,5,6,1,0,50
14776,Sales & Marketing,region_7,Bachelors,f,other,2,34,1,4,1,1,44
41203,Technology,region_7,Masters & above,f,other,1,39,3,12,0,0,76
72626,Procurement,region_17,Bachelors,f,other,1,27,4,2,1,0,74
74677,Sales & Marketing,region_27,Bachelors,m,sourcing,1,28,5,2,1,0,48
1146,Operations,region_32,Bachelors,f,sourcing,1,39,3,8,0,0,60
8894,Sales & Marketing,region_5,Bachelors,m,other,1,48,3,7,0,0,49
5930,Procurement,region_17,Bachelors,f,other,1,36,5,3,0,0,66
24043,Sales & Marketing,region_13,Bachelors,m,other,1,41,5,13,1,0,49
40579,Sales & Marketing,region_22,Masters & above,m,sourcing,1,29,2,5,1,0,50
72878,Procurement,region_17,Masters & above,f,other,1,56,3,4,0,0,70
38450,Procurement,region_2,Masters & above,f,sourcing,1,54,5,11,1,0,71
17853,Technology,region_15,Bachelors,m,other,1,39,5,9,1,0,79
60552,Operations,region_32,Bachelors,m,other,1,33,3,6,1,0,56
54320,Technology,region_7,Bachelors,f,other,1,35,3,3,0,0,80
15262,Sales & Marketing,region_25,Bachelors,m,other,2,29,5,5,1,0,52
70415,Sales & Marketing,region_12,Masters & above,m,sourcing,1,35,3,6,0,0,49
1698,Operations,region_15,Bachelors,m,other,2,32,4,3,1,0,60
27559,Analytics,region_15,Masters & above,m,sourcing,2,30,3,8,0,0,84
23749,Analytics,region_19,Bachelors,m,sourcing,1,28,3,6,0,0,83
72511,Analytics,region_4,Bachelors,m,sourcing,1,32,3,5,0,0,85
30851,Analytics,region_7,Bachelors,m,other,1,30,5,4,1,0,83
28396,Operations,region_2,Bachelors,m,referred,1,32,5,7,0,0,60
12124,Sales & Marketing,region_26,Bachelors,m,other,1,50,2,5,0,1,58
74685,Sales & Marketing,region_23,Masters & above,m,sourcing,1,39,4,4,1,0,49
68837,HR,region_22,Bachelors,m,other,1,28,3,4,0,0,52
12219,Operations,region_2,Below Secondary,m,other,2,24,3,5,0,0,59
44903,Analytics,region_7,Bachelors,m,other,1,31,4,7,1,0,81
41442,Procurement,region_5,Bachelors,f,sourcing,1,35,3,6,0,0,71
21045,Sales & Marketing,region_13,Bachelors,m,sourcing,1,26,5,3,1,0,47
40978,Sales & Marketing,region_26,Bachelors,f,other,1,31,1,5,1,1,54
49185,Operations,region_8,Bachelors,m,other,2,27,5,4,0,0,61
73081,Procurement,region_19,Bachelors,m,other,1,41,4,6,1,0,63
72492,Operations,region_22,Bachelors,m,other,1,39,1,5,0,0,55
15519,Analytics,region_26,Masters & above,m,other,1,33,5,6,1,0,97
62323,Procurement,region_4,Masters & above,m,other,1,37,5,3,0,0,67
15702,Sales & Marketing,region_19,Bachelors,m,sourcing,1,39,1,7,0,0,48
10675,Finance,region_7,Bachelors,m,other,2,30,3,5,0,0,59
37661,Operations,region_13,Bachelors,m,other,1,45,5,16,0,0,63
61924,Procurement,region_14,Masters & above,m,other,1,36,2,7,0,0,65
41469,Procurement,region_8,Masters & above,f,sourcing,1,39,5,13,0,0,70
24322,Operations,region_22,Bachelors,m,other,3,36,4,8,1,0,61
58898,HR,region_22,Masters & above,m,other,1,30,3,8,0,0,48
62933,Procurement,region_2,Bachelors,m,other,1,26,2,2,0,0,66
74038,HR,region_2,Masters & above,m,sourcing,1,56,1,18,0,0,51
67910,Sales & Marketing,region_7,Masters & above,m,other,2,32,1,9,0,0,43
2112,Analytics,region_22,Masters & above,m,other,1,35,3,9,1,0,84
25659,Sales & Marketing,region_6,Bachelors,m,other,1,35,1,2,0,0,52
36916,HR,region_31,Bachelors,f,other,1,26,4,2,0,0,50
17072,Operations,region_2,Bachelors,m,sourcing,1,32,3,8,0,0,60
37051,Procurement,region_2,Masters & above,f,sourcing,1,59,5,6,1,0,72
12213,Sales & Marketing,region_12,Masters & above,m,sourcing,1,38,1,14,0,0,53
28157,Sales & Marketing,region_2,Masters & above,f,sourcing,2,40,2,8,0,0,47
64404,Operations,region_15,Bachelors,m,sourcing,1,37,5,5,1,0,60
50222,Operations,region_2,Bachelors,m,sourcing,1,52,4,7,0,0,62
75326,Sales & Marketing,region_13,Bachelors,m,other,1,31,3,7,1,0,49
17532,Procurement,region_2,Masters & above,f,other,1,60,5,10,1,0,75
39672,Sales & Marketing,region_16,Bachelors,m,sourcing,1,32,4,3,1,1,54
17303,Sales & Marketing,region_13,Bachelors,m,other,1,35,3,9,0,0,48
30182,Operations,region_2,Masters & above,f,other,2,40,5,11,1,0,60
24497,Procurement,region_23,Masters & above,m,other,1,32,3,7,0,0,68
22348,Technology,region_2,Bachelors,f,sourcing,3,42,4,5,1,0,78
56729,Sales & Marketing,region_28,Masters & above,f,other,1,37,4,9,0,0,46
72923,Analytics,region_2,Bachelors,m,other,3,33,3,4,0,0,81
68289,Sales & Marketing,region_22,Bachelors,m,sourcing,1,30,3,8,1,0,46
43388,Operations,region_8,Bachelors,m,other,1,28,3,8,0,0,59
59602,Procurement,region_27,Masters & above,m,other,1,40,5,13,1,0,73
55740,Technology,region_13,Bachelors,f,sourcing,1,34,3,4,0,0,79
21915,Analytics,region_32,Bachelors,f,other,1,27,1,3,0,0,83
61404,Procurement,region_26,Bachelors,m,other,2,37,5,10,1,0,70
52581,Procurement,region_13,Bachelors,f,other,1,33,3,6,1,0,71
75624,Procurement,region_22,Bachelors,m,other,2,31,3,7,0,0,68
66612,Analytics,region_22,Bachelors,f,other,2,27,4,2,0,0,88
36153,Technology,region_22,Masters & above,m,sourcing,1,32,3,4,0,0,75
17198,HR,region_32,Bachelors,m,other,2,26,5,2,0,0,49
3433,Operations,region_2,Bachelors,m,sourcing,1,52,1,18,0,0,61
61444,Technology,region_27,Bachelors,f,sourcing,1,32,5,6,1,1,92
59944,Sales & Marketing,region_15,Bachelors,f,sourcing,1,28,3,5,0,0,50
72267,Operations,region_7,Bachelors,f,other,2,41,5,12,1,0,58
34293,Operations,region_19,Bachelors,f,other,1,38,4,10,0,0,60
72255,Sales & Marketing,region_13,Bachelors,m,other,1,31,1,4,0,0,47
23338,Sales & Marketing,region_26,Bachelors,m,other,1,28,4,4,0,0,50
54222,Sales & Marketing,region_22,Bachelors,m,sourcing,1,33,3,9,1,0,48
72830,HR,region_22,Bachelors,m,other,1,27,1,3,0,0,52
72089,Sales & Marketing,region_31,Bachelors,m,sourcing,2,26,3,3,0,0,45
52406,Finance,region_26,Bachelors,f,other,1,25,3,2,0,0,58
45876,Operations,region_26,Bachelors,m,other,1,41,4,8,0,0,60
28338,Sales & Marketing,region_30,Masters & above,m,sourcing,1,44,4,5,0,0,49
31475,HR,region_8,Bachelors,f,other,2,28,5,5,1,0,47
42773,HR,region_2,Bachelors,m,sourcing,1,55,5,6,1,0,48
650,R&D,region_22,Bachelors,m,other,1,29,5,5,1,0,88
70425,Sales & Marketing,region_2,Bachelors,m,referred,1,37,3,3,1,0,44
49305,Operations,region_2,Bachelors,m,other,1,36,3,10,0,0,59
21423,Legal,region_22,Below Secondary,m,sourcing,1,26,5,3,1,0,60
73913,Operations,region_31,Masters & above,m,other,1,35,3,7,0,0,61
11259,HR,region_2,Bachelors,m,referred,1,25,3,2,0,0,51
19494,Sales & Marketing,region_26,Bachelors,m,other,1,41,3,6,0,0,47
31091,Operations,region_20,Bachelors,m,other,1,33,2,8,1,0,58
16177,HR,region_4,Bachelors,m,sourcing,1,40,4,3,1,0,47
44535,Operations,region_29,Bachelors,m,sourcing,1,39,4,5,0,0,60
2691,Operations,region_26,Masters & above,f,other,1,52,5,9,0,0,59
75098,Finance,region_4,Masters & above,m,sourcing,1,38,3,4,0,0,66
